YY;MM;OD;PAX
2012;10;ATLORD;123216
2012;10;ATLPBI;92767
2012;10;ATLPHL;140585
2012;10;ATLPHX;103752
2012;10;ATLRDU;120736
2012;10;ATLRSW;87957
2012;10;ATLSFO;101870
2012;10;ATLTPA;175205
2012;10;AUSDFW;104416
2012;10;BOSCLT;82832
2012;10;BOSDCA;128314
2012;10;BOSORD;148808
2012;10;BOSPHL;82762
2012;10;BOSSFO;94483
2012;10;CLTDFW;101508
2012;10;CLTLGA;108190
2012;10;CLTMCO;79649
2012;10;CLTORD;106195
2012;10;DALHOU;109321
2012;10;DCAORD;130033
2012;10;DENDFW;142354
2012;10;DENIAH;96835
2012;10;DENLAS;165075
2012;10;DENLAX;149750
2012;10;DENMSP;129545
2012;10;DENORD;113490
2012;10;DENPHX;154151
2012;10;DENSAN;96586
2012;10;DENSEA;129341
2012;10;DENSFO;147191
2012;10;DENSLC;120772
2012;10;DFWLAS;110722
2012;10;DFWLAX;170815
2012;10;DFWLGA;106933
2012;10;DFWMIA;87553
2012;10;DFWORD;167691
2012;10;DFWPHX;93957
2012;10;DFWSAT;103554
2012;10;DFWSFO;125128
2012;10;DTWMCO;86292
2012;10;EWRLAX;62757
2012;10;EWRMCO;94969
2012;10;EWRORD;98027
2012;10;EWRSFO;75640
2012;10;FLLLGA;110089
2012;10;HNLITO;90588
2012;10;HNLKOA;115286
2012;10;HNLLAX;167350
2012;10;HNLLIH;109740
2012;10;HNLOGG;164164
2012;10;IADLAX;98077
2012;10;IADSFO;100693
2012;10;IAHLAX;100746
2012;10;IAHORD;98690
2012;10;JFKLAX;260583
2012;10;JFKMCO;97069
2012;10;JFKSFO;181738
2012;10;JFKSJU;81425
2012;10;LASLAX;187758
2012;10;LASORD;115310
2012;10;LASPHX;134781
2012;10;LASSEA;92712
2012;10;LASSFO;157742
2012;10;LAXMIA;80093
2012;10;LAXORD;205397
2012;10;LAXPHX;133675
2012;10;LAXSEA;112887
2012;10;LAXSFO;306468
2012;10;LAXSJC;77545
2012;10;LGAMIA;99542
2012;10;LGAORD;235239
2012;10;MCOPHL;101941
2012;10;MSPORD;155005
2012;10;MSPPHX;97191
2012;10;ORDPHL;113418
2012;10;ORDPHX;105946
2012;10;ORDSEA;111652
2012;10;ORDSFO;191296
2012;10;PHXSAN;111640
2012;10;PHXSEA;96132
2012;10;PHXSLC;97248
2012;10;SANSFO;124506
2012;10;SEASFO;121262
2012;11;ANCSEA;98281
2012;11;ATLBOS;117920
2012;11;ATLBWI;142305
2012;11;ATLCLT;153419
2012;11;ATLDCA;134908
2012;11;ATLDEN;122398
2012;11;ATLDFW;140484
2012;11;ATLDTW;107396
2012;11;ATLFLL;195894
2012;11;ATLJAX;116886
2012;11;ATLLAS;123153
2012;11;ATLLAX;149368
2012;11;ATLLGA;182050
2012;11;ATLMCO;215872
2012;11;ATLMIA;117614
2012;11;ATLMSP;119313
2012;11;ATLMSY;120708
2012;11;ATLORD;112966
2012;11;ATLPBI;95807
2012;11;ATLPHL;140512
2012;11;ATLPHX;104333
2012;11;ATLRDU;115249
2012;11;ATLRSW;89906
2012;11;ATLSFO;86939
2012;11;ATLTPA;161063
2012;11;AUSDFW;101518
2012;11;BOSCLT;87864
2012;11;BOSDCA;128449
2012;11;BOSORD;132958
2012;11;BOSPHL;82857
2012;11;BOSSFO;85469
2012;11;CLTDFW;97830
2012;11;CLTLGA;108721
2012;11;CLTMCO;75179
2012;11;CLTORD;99505
2012;11;DALHOU;99747
2012;11;DCAORD;124497
2012;11;DENDFW;135109
2012;11;DENIAH;95690
2012;11;DENLAS;147426
2012;11;DENLAX;148013
2012;11;DENMSP;111250
2012;11;DENORD;104804
2012;11;DENPHX;154352
2012;11;DENSAN;93036
2012;11;DENSEA;122995
2012;11;DENSFO;140320
2012;11;DENSLC;109694
2012;11;DFWLAS;100564
2012;11;DFWLAX;171890
2012;11;DFWLGA;109787
2012;11;DFWMIA;89048
2012;11;DFWORD;150254
2012;11;DFWPHX;96813
2012;11;DFWSAT;104065
2012;11;DFWSFO;114679
2012;11;DTWMCO;90243
2012;11;EWRLAX;60292
2012;11;EWRMCO;105159
2012;11;EWRORD;94477
2012;11;EWRSFO;68024
2012;11;FLLLGA;115318
2012;11;HNLITO;88504
2012;11;HNLKOA;114578
2012;11;HNLLAX;159793
2012;11;HNLLIH;110765
2012;11;HNLOGG;170817
2012;11;IADLAX;94160
2012;11;IADSFO;95860
2012;11;IAHLAX;99828
2012;11;IAHORD;103734
2012;11;JFKLAX;244660
2012;11;JFKMCO;111410
2012;11;JFKSFO;168855
2012;11;JFKSJU;97183
2012;11;LASLAX;167281
2012;11;LASORD;84899
2012;11;LASPHX;120150
2012;11;LASSEA;84123
2012;11;LASSFO;138497
2012;11;LAXMIA;87374
2012;11;LAXORD;187771
2012;11;LAXPHX;133847
2012;11;LAXSEA;109431
2012;11;LAXSFO;282381
2012;11;LAXSJC;79771
2012;11;LGAMIA;109256
2012;11;LGAORD;211967
2012;11;MCOPHL;113299
2012;11;MSPORD;133366
2012;11;MSPPHX;91729
2012;11;ORDPHL;113481
2012;11;ORDPHX;101483
2012;11;ORDSEA;94746
2012;11;ORDSFO;163094
2012;11;PHXSAN;108686
2012;11;PHXSEA;99859
2012;11;PHXSLC;88239
2012;11;SANSFO;122808
2012;11;SEASFO;116987
2012;12;ANCSEA;109858
2012;12;ATLBOS;107122
2012;12;ATLBWI;125221
2012;12;ATLCLT;142526
2012;12;ATLDCA;124904
2012;12;ATLDEN;123597
2012;12;ATLDFW;138098
2012;12;ATLDTW;107483
2012;12;ATLFLL;198017
2012;12;ATLJAX;106857
2012;12;ATLLAS;114638
2012;12;ATLLAX;150853
2012;12;ATLLGA;207746
2012;12;ATLMCO;211443
2012;12;ATLMIA;120678
2012;12;ATLMSP;119261
2012;12;ATLMSY;100350
2012;12;ATLORD;99938
2012;12;ATLPBI;89644
2012;12;ATLPHL;127303
2012;12;ATLPHX;94784
2012;12;ATLRDU;102678
2012;12;ATLRSW;84982
2012;12;ATLSFO;85085
2012;12;ATLTPA;156392
2012;12;AUSDFW;102273
2012;12;BOSCLT;86052
2012;12;BOSDCA;96051
2012;12;BOSORD;110876
2012;12;BOSPHL;66591
2012;12;BOSSFO;79782
2012;12;CLTDFW;98975
2012;12;CLTLGA;120200
2012;12;CLTMCO;72147
2012;12;CLTORD;90065
2012;12;DALHOU;90731
2012;12;DCAORD;102641
2012;12;DENDFW;136483
2012;12;DENIAH;100384
2012;12;DENLAS;144602
2012;12;DENLAX;154383
2012;12;DENMSP;106933
2012;12;DENORD;105082
2012;12;DENPHX;156607
2012;12;DENSAN;83959
2012;12;DENSEA;124248
2012;12;DENSFO;131846
2012;12;DENSLC;110642
2012;12;DFWLAS;100543
2012;12;DFWLAX;177214
2012;12;DFWLGA;125862
2012;12;DFWMIA;93631
2012;12;DFWORD;142093
2012;12;DFWPHX;104540
2012;12;DFWSAT;100258
2012;12;DFWSFO;116669
2012;12;DTWMCO;89796
2012;12;EWRLAX;68282
2012;12;EWRMCO;108561
2012;12;EWRORD;85635
2012;12;EWRSFO;70600
2012;12;FLLLGA;133061
2012;12;HNLITO;96148
2012;12;HNLKOA;115372
2012;12;HNLLAX;175030
2012;12;HNLLIH;107839
2012;12;HNLOGG;173711
2012;12;IADLAX;102888
2012;12;IADSFO;99055
2012;12;IAHLAX;111800
2012;12;IAHORD;103303
2012;12;JFKLAX;263370
2012;12;JFKMCO;112811
2012;12;JFKSFO;173806
2012;12;JFKSJU;112393
2012;12;LASLAX;161359
2012;12;LASORD;74270
2012;12;LASPHX;110114
2012;12;LASSEA;84154
2012;12;LASSFO;125029
2012;12;LAXMIA;96121
2012;12;LAXORD;179779
2012;12;LAXPHX;132940
2012;12;LAXSEA;113615
2012;12;LAXSFO;263599
2012;12;LAXSJC;75110
2012;12;LGAMIA;126790
2012;12;LGAORD;202574
2012;12;MCOPHL;110651
2012;12;MSPORD;123415
2012;12;MSPPHX;92343
2012;12;ORDPHL;102481
2012;12;ORDPHX;95865
2012;12;ORDSEA;92531
2012;12;ORDSFO;154239
2012;12;PHXSAN;99008
2012;12;PHXSEA;106016
2012;12;PHXSLC;94125
2012;12;SANSFO;111496
2012;12;SEASFO;123964
2013;1;ANCSEA;98905
2013;1;ATLBOS;96853
2013;1;ATLBWI;113173
2013;1;ATLCLT;136380
2013;1;ATLDCA;117285
2013;1;ATLDEN;104879
2013;1;ATLDFW;126312
2013;1;ATLDTW;101745
2013;1;ATLFLL;183995
2013;1;ATLJAX;98076
2013;1;ATLLAS;112899
2013;1;ATLLAX;140813
2013;1;ATLLGA;172720
2013;1;ATLMCO;212131
2013;1;ATLMIA;125757
2013;1;ATLMSP;123249
2013;1;ATLMSY;99981
2013;1;ATLORD;97239
2013;1;ATLPBI;92840
2013;1;ATLPHL;110396
2013;1;ATLPHX;87454
2013;1;ATLRDU;97435
2013;1;ATLRSW;89992
2013;1;ATLSFO;71633
2013;1;ATLTPA;148924
2013;1;AUSDFW;95802
2013;1;BOSCLT;80765
2013;1;BOSDCA;95682
2013;1;BOSORD;105166
2013;1;BOSPHL;68332
2013;1;BOSSFO;74155
2013;1;CLTDFW;94705
2013;1;CLTLGA;111825
2013;1;CLTMCO;83431
2013;1;CLTORD;87013
2013;1;DALHOU;86646
2013;1;DCAORD;89125
2013;1;DENDFW;135949
2013;1;DENIAH;99954
2013;1;DENLAS;139645
2013;1;DENLAX;144306
2013;1;DENMSP;112212
2013;1;DENORD;105448
2013;1;DENPHX;167814
2013;1;DENSAN;85285
2013;1;DENSEA;103988
2013;1;DENSFO;120827
2013;1;DENSLC;111931
2013;1;DFWLAS;104181
2013;1;DFWLAX;170818
2013;1;DFWLGA;104383
2013;1;DFWMIA;92947
2013;1;DFWORD;139264
2013;1;DFWPHX;104488
2013;1;DFWSAT;94447
2013;1;DFWSFO;105399
2013;1;DTWMCO;91269
2013;1;EWRLAX;53341
2013;1;EWRMCO;103882
2013;1;EWRORD;79622
2013;1;EWRSFO;53564
2013;1;FLLLGA;126690
2013;1;HNLITO;90518
2013;1;HNLKOA;116402
2013;1;HNLLAX;155519
2013;1;HNLLIH;102487
2013;1;HNLOGG;165185
2013;1;IADLAX;82723
2013;1;IADSFO;79006
2013;1;IAHLAX;101924
2013;1;IAHORD;102346
2013;1;JFKLAX;248478
2013;1;JFKMCO;113017
2013;1;JFKSFO;162607
2013;1;JFKSJU;110563
2013;1;LASLAX;172408
2013;1;LASORD;77120
2013;1;LASPHX;114279
2013;1;LASSEA;74521
2013;1;LASSFO;128252
2013;1;LAXMIA;95022
2013;1;LAXORD;171876
2013;1;LAXPHX;129393
2013;1;LAXSEA;99940
2013;1;LAXSFO;241104
2013;1;LAXSJC;65730
2013;1;LGAMIA;119847
2013;1;LGAORD;189190
2013;1;MCOPHL;102272
2013;1;MSPORD;115911
2013;1;MSPPHX;96909
2013;1;ORDPHL;93720
2013;1;ORDPHX;102031
2013;1;ORDSEA;72098
2013;1;ORDSFO;149239
2013;1;PHXSAN;98089
2013;1;PHXSEA;94726
2013;1;PHXSLC;99781
2013;1;SANSFO;103440
2013;1;SEASFO;106333
2013;2;ANCSEA;83165
2013;2;ATLBOS;90209
2013;2;ATLBWI;99840
2013;2;ATLCLT;134421
2013;2;ATLDCA;111834
2013;2;ATLDEN;96537
2013;2;ATLDFW;120636
2013;2;ATLDTW;97071
2013;2;ATLFLL;178670
2013;2;ATLJAX;100459
2013;2;ATLLAS;101524
2013;2;ATLLAX;122645
2013;2;ATLLGA;153787
2013;2;ATLMCO;202417
2013;2;ATLMIA;118900
2013;2;ATLMSP;115196
2013;2;ATLMSY;101113
2013;2;ATLORD;90338
2013;2;ATLPBI;90910
2013;2;ATLPHL;106539
2013;2;ATLPHX;85526
2013;2;ATLRDU;93639
2013;2;ATLRSW;89701
2013;2;ATLSFO;63720
2013;2;ATLTPA;146055
2013;2;AUSDFW;94489
2013;2;BOSCLT;85090
2013;2;BOSDCA;91268
2013;2;BOSORD;93393
2013;2;BOSPHL;64099
2013;2;BOSSFO;66304
2013;2;CLTDFW;94447
2013;2;CLTLGA;114912
2013;2;CLTMCO;72127
2013;2;CLTORD;87578
2013;2;DALHOU;92616
2013;2;DCAORD;89203
2013;2;DENDFW;126105
2013;2;DENIAH;95073
2013;2;DENLAS;132416
2013;2;DENLAX;129731
2013;2;DENMSP;101651
2013;2;DENORD;97510
2013;2;DENPHX;166293
2013;2;DENSAN;77062
2013;2;DENSEA;93169
2013;2;DENSFO;107935
2013;2;DENSLC;102833
2013;2;DFWLAS;100089
2013;2;DFWLAX;153630
2013;2;DFWLGA;94859
2013;2;DFWMIA;84624
2013;2;DFWORD;127020
2013;2;DFWPHX;102492
2013;2;DFWSAT;92656
2013;2;DFWSFO;101365
2013;2;DTWMCO;93882
2013;2;EWRLAX;48188
2013;2;EWRMCO;103437
2013;2;EWRORD;69790
2013;2;EWRSFO;47699
2013;2;FLLLGA;111000
2013;2;HNLITO;86145
2013;2;HNLKOA;112270
2013;2;HNLLAX;143800
2013;2;HNLLIH;102093
2013;2;HNLOGG;157752
2013;2;IADLAX;72590
2013;2;IADSFO;73550
2013;2;IAHLAX;85690
2013;2;IAHORD;91909
2013;2;JFKLAX;212135
2013;2;JFKMCO;101843
2013;2;JFKSFO;138399
2013;2;JFKSJU;96115
2013;2;LASLAX;157406
2013;2;LASORD;77681
2013;2;LASPHX;115989
2013;2;LASSEA;76561
2013;2;LASSFO;125926
2013;2;LAXMIA;81953
2013;2;LAXORD;158757
2013;2;LAXPHX;125874
2013;2;LAXSEA;105231
2013;2;LAXSFO;231721
2013;2;LAXSJC;64353
2013;2;LGAMIA;107493
2013;2;LGAORD;173274
2013;2;MCOPHL;106773
2013;2;MSPORD;110610
2013;2;MSPPHX;101054
2013;2;ORDPHL;91518
2013;2;ORDPHX;99556
2013;2;ORDSEA;68229
2013;2;ORDSFO;135378
2013;2;PHXSAN;94508
2013;2;PHXSEA;100083
2013;2;PHXSLC;95798
2013;2;SANSFO;101746
2013;2;SEASFO;109368
2013;3;ANCSEA;100560
2013;3;ATLBOS;118472
2013;3;ATLBWI;126906
2013;3;ATLCLT;156046
2013;3;ATLDCA;144007
2013;3;ATLDEN;118416
2013;3;ATLDFW;149272
2013;3;ATLDTW;109560
2013;3;ATLFLL;210440
2013;3;ATLJAX;129681
2013;3;ATLLAS;123661
2013;3;ATLLAX;142039
2013;3;ATLLGA;201088
2013;3;ATLMCO;234604
2013;3;ATLMIA;137662
2013;3;ATLMSP;131462
2013;3;ATLMSY;119603
2013;3;ATLORD;108921
2013;3;ATLPBI;117955
2013;3;ATLPHL;134388
2013;3;ATLPHX;98679
2013;3;ATLRDU;111095
2013;3;ATLRSW;116510
2013;3;ATLSFO;78454
2013;3;ATLTPA;180906
2013;3;AUSDFW;106769
2013;3;BOSCLT;87648
2013;3;BOSDCA;116228
2013;3;BOSORD;121267
2013;3;BOSPHL;75125
2013;3;BOSSFO;87038
2013;3;CLTDFW;98250
2013;3;CLTLGA;124201
2013;3;CLTMCO;97987
2013;3;CLTORD;101527
2013;3;DALHOU;102515
2013;3;DCAORD;117013
2013;3;DENDFW;134109
2013;3;DENIAH;104424
2013;3;DENLAS;162236
2013;3;DENLAX;164191
2013;3;DENMSP;125300
2013;3;DENORD;112209
2013;3;DENPHX;201629
2013;3;DENSAN;90750
2013;3;DENSEA;108289
2013;3;DENSFO;124383
2013;3;DENSLC;119676
2013;3;DFWLAS;115628
2013;3;DFWLAX;183360
2013;3;DFWLGA;122693
2013;3;DFWMIA;95112
2013;3;DFWORD;152069
2013;3;DFWPHX;115350
2013;3;DFWSAT;105137
2013;3;DFWSFO;121846
2013;3;DTWMCO;104911
2013;3;EWRLAX;63716
2013;3;EWRMCO;125227
2013;3;EWRORD;92572
2013;3;EWRSFO;63107
2013;3;FLLLGA;136697
2013;3;HNLITO;98748
2013;3;HNLKOA;128634
2013;3;HNLLAX;176191
2013;3;HNLLIH;117527
2013;3;HNLOGG;180011
2013;3;IADLAX;97986
2013;3;IADSFO;97268
2013;3;IAHLAX;102733
2013;3;IAHORD;112527
2013;3;JFKLAX;266199
2013;3;JFKMCO;131105
2013;3;JFKSFO;173094
2013;3;JFKSJU;117429
2013;3;LASLAX;182796
2013;3;LASORD;94228
2013;3;LASPHX;129867
2013;3;LASSEA;102875
2013;3;LASSFO;147059
2013;3;LAXMIA;98476
2013;3;LAXORD;192733
2013;3;LAXPHX;148181
2013;3;LAXSEA;129021
2013;3;LAXSFO;280921
2013;3;LAXSJC;76332
2013;3;LGAMIA;132450
2013;3;LGAORD;214170
2013;3;MCOPHL;131775
2013;3;MSPORD;131704
2013;3;MSPPHX;142132
2013;3;ORDPHL;108350
2013;3;ORDPHX;121379
2013;3;ORDSEA;89820
2013;3;ORDSFO;164480
2013;3;PHXSAN;109170
2013;3;PHXSEA;126774
2013;3;PHXSLC;113232
2013;3;SANSFO;119453
2013;3;SEASFO;131268
2013;4;ANCSEA;83599
2013;4;ATLBOS;126843
2013;4;ATLBWI;131808
2013;4;ATLCLT;152451
2013;4;ATLDCA;136563
2013;4;ATLDEN;110296
2013;4;ATLDFW;140952
2013;4;ATLDTW;108555
2013;4;ATLFLL;189564
2013;4;ATLJAX;122004
2013;4;ATLLAS;111831
2013;4;ATLLAX;142345
2013;4;ATLLGA;199613
2013;4;ATLMCO;216908
2013;4;ATLMIA;128915
2013;4;ATLMSP;124489
2013;4;ATLMSY;115912
2013;4;ATLORD;111968
2013;4;ATLPBI;99526
2013;4;ATLPHL;136854
2013;4;ATLPHX;93828
2013;4;ATLRDU;110145
2013;4;ATLRSW;103491
2013;4;ATLSFO;78008
2013;4;ATLTPA;164019
2013;4;AUSDFW;97221
2013;4;BOSCLT;88242
2013;4;BOSDCA;125940
2013;4;BOSORD;134940
2013;4;BOSPHL;80105
2013;4;BOSSFO;93829
2013;4;CLTDFW;98463
2013;4;CLTLGA;120401
2013;4;CLTMCO;91043
2013;4;CLTORD;102923
2013;4;DALHOU;102122
2013;4;DCAORD;128039
2013;4;DENDFW;118563
2013;4;DENIAH;95976
2013;4;DENLAS;150922
2013;4;DENLAX;152810
2013;4;DENMSP;110055
2013;4;DENORD;97943
2013;4;DENPHX;175692
2013;4;DENSAN;84635
2013;4;DENSEA;110527
2013;4;DENSFO;123166
2013;4;DENSLC;111842
2013;4;DFWLAS;110618
2013;4;DFWLAX;189488
2013;4;DFWLGA;112191
2013;4;DFWMIA;91575
2013;4;DFWORD;151700
2013;4;DFWPHX;99521
2013;4;DFWSAT;99355
2013;4;DFWSFO;121316
2013;4;DTWMCO;93873
2013;4;EWRLAX;117309
2013;4;EWRMCO;124054
2013;4;EWRORD;88659
2013;4;EWRSFO;113236
2013;4;FLLLGA;120392
2013;4;HNLITO;88074
2013;4;HNLKOA;109846
2013;4;HNLLAX;170911
2013;4;HNLLIH;107301
2013;4;HNLOGG;162367
2013;4;IADLAX;103904
2013;4;IADSFO;100896
2013;4;IAHLAX;102107
2013;4;IAHORD;105519
2013;4;JFKLAX;237672
2013;4;JFKMCO;122732
2013;4;JFKSFO;165452
2013;4;JFKSJU;100551
2013;4;LASLAX;199397
2013;4;LASORD;91217
2013;4;LASPHX;112259
2013;4;LASSEA;101246
2013;4;LASSFO;150175
2013;4;LAXMIA;92121
2013;4;LAXORD;188842
2013;4;LAXPHX;132453
2013;4;LAXSEA;137279
2013;4;LAXSFO;269113
2013;4;LAXSJC;76980
2013;4;LGAMIA;124144
2013;4;LGAORD;220275
2013;4;MCOPHL;116531
2013;4;MSPORD;133204
2013;4;MSPPHX;109947
2013;4;ORDPHL;107261
2013;4;ORDPHX;98351
2013;4;ORDSEA;98049
2013;4;ORDSFO;163197
2013;4;PHXSAN;106571
2013;4;PHXSEA;115155
2013;4;PHXSLC;97844
2013;4;SANSFO;122420
2013;4;SEASFO;123032
2013;5;ANCSEA;126817
2013;5;ATLBOS;130661
2013;5;ATLBWI;143402
2013;5;ATLCLT;150184
2013;5;ATLDCA;145365
2013;5;ATLDEN;116340
2013;5;ATLDFW;139188
2013;5;ATLDTW;118860
2013;5;ATLFLL;187187
2013;5;ATLJAX;126314
2013;5;ATLLAS;111694
2013;5;ATLLAX;144365
2013;5;ATLLGA;215050
2013;5;ATLMCO;221623
2013;5;ATLMIA;128943
2013;5;ATLMSP;127740
2013;5;ATLMSY;119939
2013;5;ATLORD;117292
2013;5;ATLPBI;97402
2013;5;ATLPHL;144746
2013;5;ATLPHX;100255
2013;5;ATLRDU;112768
2013;5;ATLRSW;107896
2013;5;ATLSFO;84830
2013;5;ATLTPA;166061
2013;5;AUSDFW;100677
2013;5;BOSCLT;92245
2013;5;BOSDCA;125822
2013;5;BOSORD;152694
2013;5;BOSPHL;90637
2013;5;BOSSFO;104139
2013;5;CLTDFW;106472
2013;5;CLTLGA;124549
2013;5;CLTMCO;96518
2013;5;CLTORD;114578
2013;5;DALHOU;109230
2013;5;DCAORD;146688
2013;5;DENDFW;134488
2013;5;DENIAH;112545
2013;5;DENLAS;164032
2013;5;DENLAX;162075
2013;5;DENMSP;124639
2013;5;DENORD;110988
2013;5;DENPHX;170480
2013;5;DENSAN;91053
2013;5;DENSEA;128777
2013;5;DENSFO;136098
2013;5;DENSLC;125337
2013;5;DFWLAS;106918
2013;5;DFWLAX;201756
2013;5;DFWLGA;122100
2013;5;DFWMIA;95432
2013;5;DFWORD;164823
2013;5;DFWPHX;101280
2013;5;DFWSAT;98067
2013;5;DFWSFO;124592
2013;5;DTWMCO;90605
2013;5;EWRLAX;128162
2013;5;EWRMCO;106783
2013;5;EWRORD;105141
2013;5;EWRSFO;133492
2013;5;FLLLGA;120206
2013;5;HNLITO;94514
2013;5;HNLKOA;116186
2013;5;HNLLAX;183595
2013;5;HNLLIH;118306
2013;5;HNLOGG;180284
2013;5;IADLAX;109699
2013;5;IADSFO;107018
2013;5;IAHLAX;119132
2013;5;IAHORD;118038
2013;5;JFKLAX;258089
2013;5;JFKMCO;119457
2013;5;JFKSFO;180658
2013;5;JFKSJU;97336
2013;5;LASLAX;210053
2013;5;LASORD;98107
2013;5;LASPHX;116479
2013;5;LASSEA;106447
2013;5;LASSFO;159089
2013;5;LAXMIA;92874
2013;5;LAXORD;209741
2013;5;LAXPHX;140117
2013;5;LAXSEA;146381
2013;5;LAXSFO;282781
2013;5;LAXSJC;101445
2013;5;LGAMIA;127346
2013;5;LGAORD;244873
2013;5;MCOPHL;112140
2013;5;MSPORD;152363
2013;5;MSPPHX;99618
2013;5;ORDPHL;120572
2013;5;ORDPHX;101793
2013;5;ORDSEA;117437
2013;5;ORDSFO;180038
2013;5;PHXSAN;105947
2013;5;PHXSEA;112465
2013;5;PHXSLC;96397
2013;5;SANSFO;129369
2013;5;SEASFO;131882
2013;6;ANCSEA;159781
2013;6;ATLBOS;124340
2013;6;ATLBWI;140887
2013;6;ATLCLT;143734
2013;6;ATLDCA;137623
2013;6;ATLDEN;123738
2013;6;ATLDFW;152809
2013;6;ATLDTW;111391
2013;6;ATLFLL;182128
2013;6;ATLJAX;125976
2013;6;ATLLAS;111672
2013;6;ATLLAX;157360
2013;6;ATLLGA;191888
2013;6;ATLMCO;215016
2013;6;ATLMIA;125221
2013;6;ATLMSP;130034
2013;6;ATLMSY;107392
2013;6;ATLORD;116559
2013;6;ATLPBI;91949
2013;6;ATLPHL;141032
2013;6;ATLPHX;102718
2013;6;ATLRDU;110825
2013;6;ATLRSW;98051
2013;6;ATLSFO;104696
2013;6;ATLTPA;156346
2013;6;AUSDFW;99428
2013;6;BOSCLT;89196
2013;6;BOSDCA;120236
2013;6;BOSORD;167849
2013;6;BOSPHL;107026
2013;6;BOSSFO;114015
2013;6;CLTDFW;106944
2013;6;CLTLGA;115727
2013;6;CLTMCO;89960
2013;6;CLTORD;111780
2013;6;DALHOU;101341
2013;6;DCAORD;140705
2013;6;DENDFW;141779
2013;6;DENIAH;120555
2013;6;DENLAS;146368
2013;6;DENLAX;166925
2013;6;DENMSP;139360
2013;6;DENORD;112497
2013;6;DENPHX;148786
2013;6;DENSAN;91754
2013;6;DENSEA;141539
2013;6;DENSFO;142075
2013;6;DENSLC;127692
2013;6;DFWLAS;110973
2013;6;DFWLAX;208761
2013;6;DFWLGA;122275
2013;6;DFWMIA;98017
2013;6;DFWORD;173110
2013;6;DFWPHX;92222
2013;6;DFWSAT;99647
2013;6;DFWSFO;124049
2013;6;DTWMCO;84233
2013;6;EWRLAX;141935
2013;6;EWRMCO;106061
2013;6;EWRORD;119062
2013;6;EWRSFO;147835
2013;6;FLLLGA;109132
2013;6;HNLITO;92440
2013;6;HNLKOA;122717
2013;6;HNLLAX;192100
2013;6;HNLLIH;123007
2013;6;HNLOGG;180319
2013;6;IADLAX;117989
2013;6;IADSFO;109040
2013;6;IAHLAX;153374
2013;6;IAHORD;131639
2013;6;JFKLAX;262293
2013;6;JFKMCO;118663
2013;6;JFKSFO;183385
2013;6;JFKSJU;108412
2013;6;LASLAX;202504
2013;6;LASORD;91801
2013;6;LASPHX;105781
2013;6;LASSEA;110607
2013;6;LASSFO;149943
2013;6;LAXMIA;94648
2013;6;LAXORD;210914
2013;6;LAXPHX;138271
2013;6;LAXSEA;153191
2013;6;LAXSFO;287084
2013;6;LAXSJC;105216
2013;6;LGAMIA;117713
2013;6;LGAORD;240453
2013;6;MCOPHL;102900
2013;6;MSPORD;143491
2013;6;MSPPHX;99173
2013;6;ORDPHL;122965
2013;6;ORDPHX;95848
2013;6;ORDSEA;121357
2013;6;ORDSFO;200964
2013;6;PHXSAN;111969
2013;6;PHXSEA;109554
2013;6;PHXSLC;99089
2013;6;SANSFO;121258
2013;6;SEASFO;133558
2013;7;ANCSEA;176236
2013;7;ATLBOS;130596
2013;7;ATLBWI;150308
2013;7;ATLCLT;153637
2013;7;ATLDCA;142742
2013;7;ATLDEN;130569
2013;7;ATLDFW;155372
2013;7;ATLDTW;111860
2013;7;ATLFLL;180643
2013;7;ATLJAX;125959
2013;7;ATLLAS;118405
2013;7;ATLLAX;171350
2013;7;ATLLGA;193787
2013;7;ATLMCO;205135
2013;7;ATLMIA;123329
2013;7;ATLMSP;130878
2013;7;ATLMSY;104357
2013;7;ATLORD;114274
2013;7;ATLPBI;90272
2013;7;ATLPHL;152393
2013;7;ATLPHX;106585
2013;7;ATLRDU;109423
2013;7;ATLRSW;95822
2013;7;ATLSFO;111783
2013;7;ATLTPA;152040
2013;7;AUSDFW;100058
2013;7;BOSCLT;96146
2013;7;BOSDCA;124300
2013;7;BOSORD;174922
2013;7;BOSPHL;111371
2013;7;BOSSFO;116331
2013;7;CLTDFW;109159
2013;7;CLTLGA;120960
2013;7;CLTMCO;89997
2013;7;CLTORD;113081
2013;7;DALHOU;96334
2013;7;DCAORD;127540
2013;7;DENDFW;146523
2013;7;DENIAH;119254
2013;7;DENLAS;138954
2013;7;DENLAX;176715
2013;7;DENMSP;145399
2013;7;DENORD;119322
2013;7;DENPHX;145062
2013;7;DENSAN;96728
2013;7;DENSEA;160842
2013;7;DENSFO;145602
2013;7;DENSLC;127988
2013;7;DFWLAS;113855
2013;7;DFWLAX;215134
2013;7;DFWLGA;122355
2013;7;DFWMIA;98881
2013;7;DFWORD;179642
2013;7;DFWPHX;90453
2013;7;DFWSAT;96619
2013;7;DFWSFO;125618
2013;7;DTWMCO;81396
2013;7;EWRLAX;153154
2013;7;EWRMCO;119806
2013;7;EWRORD;115404
2013;7;EWRSFO;149053
2013;7;FLLLGA;123422
2013;7;HNLITO;99402
2013;7;HNLKOA;131854
2013;7;HNLLAX;200109
2013;7;HNLLIH;132682
2013;7;HNLOGG;188058
2013;7;IADLAX;119318
2013;7;IADSFO;109346
2013;7;IAHLAX;164796
2013;7;IAHORD;136679
